record_id,record_type,decision,assembly_score,band,slot_families,slot_assignments,declared_routes,title,source_identity,external_paper_title,external_paper_year,external_paper_venue,external_paper_doi
LOCAL-GAP-0091,local_unintegrated_artifact,REROUTE_OR_REPAIR,36,1-40_method_definition,enumeration_action;fold_action;terminal_action;bridge_action;ledger_action,01;11;21;31;03;13;23;33;08;18;28;38;07;17;27;37;06;16;26;36;09;19;29;39;12;22;32;42;43;47;20;30;40;50;41;51;52;53;24;34;44;54;25;35;45;55;48;58;49;59;60;46;56;66;68;69;70,FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-28;FLCR-36;FLCR-38;FLCR-30;FLCR-24;FLCR-25;FLCR-39;FLCR-40;FLCR-01;FLCR-06;FLCR-08;FLCR-09;FLCR-12;FLCR-17;FLCR-29,monster_d4_lift_claim.py,D:\CQE_CMPLX\kernel\staging\papers\suite83_cmplx_kernel_production\CQE_CMPLX-workspace\CMPLX-PartsFactory-main\packages\lattice-forge\src\lattice_forge\monster_d4_lift_claim.py,,,,
LOCAL-GAP-0092,local_unintegrated_artifact,REROUTE_OR_REPAIR,65,1-40_method_definition,enumeration_action;ledger_action;window_action;bridge_action;fold_action,01;11;21;31;06;16;26;36;09;19;29;39;07;17;27;37;03;13;23;33;08;18;28;38;41;12;22;32;42;43;47;20;30;40;50;51;52;53;24;34;44;54;25;35;45;55;48;58;49;59;60;46;56;66;68;69;70,FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-28;FLCR-36;FLCR-38;FLCR-30;FLCR-07;FLCR-08;FLCR-11;FLCR-12;FLCR-17;FLCR-24;FLCR-25;FLCR-29;FLCR-39;FLCR-40,CQE-paper-19-observer_face_selection_receipt.json,D:\CQE_CMPLX\CQECMPLX-Formal-Suite\lib\lattice_forge\receipts\CQE-paper-19-observer_face_selection_receipt.json,,,,
LOCAL-GAP-0093,local_unintegrated_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,enumeration_action;fold_action;terminal_action;bridge_action;ledger_action,01;11;21;31;03;13;23;33;08;18;28;38;07;17;27;37;06;16;26;36,FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-28;FLCR-36;FLCR-38;FLCR-30;FLCR-24;FLCR-25;FLCR-39;FLCR-40,078-lcr-rule30-rule30-agent-outline.md,D:\CQE_CMPLX\kernel\staging\papers\suite83_cmplx_kernel_production\CQE_CMPLX-workspace\CMPLX-PartsFactory-main\packages\lattice-forge\docs\cqe\extracted_formalizations\texts\078-lcr-rule30-rule30-agent-outline.md,,,,
LOCAL-GAP-0094,local_unintegrated_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,enumeration_action;fold_action;terminal_action;bridge_action;ledger_action,01;11;21;31;03;13;23;33;08;18;28;38;07;17;27;37;06;16;26;36,FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-28;FLCR-36;FLCR-38;FLCR-30;FLCR-24;FLCR-25;FLCR-39;FLCR-40,083-lattice-forge-prior-lambda-rule30-equivalence-unified-report.md,D:\CQE_CMPLX\kernel\staging\papers\suite83_cmplx_kernel_production\CQE_CMPLX-workspace\CMPLX-PartsFactory-main\packages\lattice-forge\docs\cqe\extracted_formalizations\texts\083-lattice-forge-prior-lambda-rule30-equivalence-unified-report.md,,,,
LOCAL-GAP-0095,local_unintegrated_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,enumeration_action;fold_action;terminal_action;bridge_action;ledger_action,01;11;21;31;03;13;23;33;08;18;28;38;07;17;27;37;06;16;26;36,FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-28;FLCR-36;FLCR-38;FLCR-30;FLCR-24;FLCR-25;FLCR-39;FLCR-40,076-lcr-rule30-prize-submission.md,D:\CQE_CMPLX\kernel\staging\papers\suite83_cmplx_kernel_production\CQE_CMPLX-workspace\CMPLX-PartsFactory-main\packages\lattice-forge\docs\cqe\extracted_formalizations\texts\076-lcr-rule30-prize-submission.md,,,,
LOCAL-GAP-0096,local_unintegrated_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,enumeration_action;ledger_action;fold_action;window_action;bridge_action,01;11;21;31;06;16;26;36;03;13;23;33;09;19;29;39;07;17;27;37,FLCR-07;FLCR-11;FLCR-12;FLCR-28;FLCR-39;FLCR-40;FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-36;FLCR-38,verify_lattice_forge_s19.py,D:\CQE_CMPLX\CQE-CMPLX-1T-Production\src\papers\formal\CQE-paper-formal-S19\verify_lattice_forge_s19.py,,,,
LOCAL-GAP-0097,local_unintegrated_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,enumeration_action;fold_action;terminal_action;bridge_action;boundary_action,01;11;21;31;03;13;23;33;08;18;28;38;07;17;27;37;04;14;24;34,FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-28;FLCR-36;FLCR-38;FLCR-30;FLCR-24;FLCR-25;FLCR-39;FLCR-40,029-umbrella-math-pariah-monster-boundary.md,D:\CQE_CMPLX\kernel\staging\papers\suite83_cmplx_kernel_production\CQE_CMPLX-workspace\CMPLX-PartsFactory-main\packages\lattice-forge\docs\cqe\extracted_formalizations\texts\029-umbrella-math-pariah-monster-boundary.md,,,,
LOCAL-GAP-0098,local_unintegrated_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,enumeration_action;ledger_action;fold_action;window_action;bridge_action,01;11;21;31;06;16;26;36;03;13;23;33;09;19;29;39;07;17;27;37,FLCR-07;FLCR-11;FLCR-12;FLCR-28;FLCR-39;FLCR-40;FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-36;FLCR-38,verify_lattice_forge_s19.py,D:\CQE_CMPLX\git-hosted-roots\CQECMPLX-Production\archive\stale-review\2026-06-27\production\formal-papers\CQE-paper-formal-S19\verify_lattice_forge_s19.py,,,,
LOCAL-GAP-0099,local_unintegrated_artifact,REROUTE_OR_REPAIR,65,1-40_method_definition,enumeration_action;fold_action;terminal_action;bridge_action;ledger_action,01;11;21;31;03;13;23;33;08;18;28;38;07;17;27;37;06;16;26;36;02;12;22;32;47;48;41;51;29;39;49;59,FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-28;FLCR-36;FLCR-38;FLCR-30;FLCR-24;FLCR-25;FLCR-39;FLCR-40;FLCR-02;FLCR-08;FLCR-17;FLCR-18;FLCR-29,035-umbrella-math-monster-moonshine-d4.md,D:\CQE_CMPLX\kernel\staging\papers\suite83_cmplx_kernel_production\CQE_CMPLX-workspace\CMPLX-PartsFactory-main\packages\lattice-forge\docs\cqe\extracted_formalizations\texts\035-umbrella-math-monster-moonshine-d4.md,,,,
LOCAL-GAP-0100,local_unintegrated_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,enumeration_action;fold_action;terminal_action;bridge_action;ledger_action,01;11;21;31;03;13;23;33;08;18;28;38;07;17;27;37;06;16;26;36,FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-28;FLCR-36;FLCR-38;FLCR-30;FLCR-24;FLCR-25;FLCR-39;FLCR-40,070-lcr-pdf-cqe-rule-30-synthesis.md,D:\CQE_CMPLX\kernel\staging\papers\suite83_cmplx_kernel_production\CQE_CMPLX-workspace\CMPLX-PartsFactory-main\packages\lattice-forge\docs\cqe\extracted_formalizations\texts\070-lcr-pdf-cqe-rule-30-synthesis.md,,,,
LOCAL-GAP-0101,local_unintegrated_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,41-80_physics_redefinition,ledger_action;enumeration_action;fold_action;terminal_action;closure_lift,46;56;66;76;41;51;61;71;43;53;63;73;48;58;68;78;40;50;60;70,FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-28;FLCR-36;FLCR-38;FLCR-30;FLCR-24;FLCR-25;FLCR-39;FLCR-40,074-lcr-rule30-mophonics-field-theory-summary.md,D:\CQE_CMPLX\kernel\staging\papers\suite83_cmplx_kernel_production\CQE_CMPLX-workspace\CMPLX-PartsFactory-main\packages\lattice-forge\docs\cqe\extracted_formalizations\texts\074-lcr-rule30-mophonics-field-theory-summary.md,,,,
LOCAL-GAP-0102,local_unintegrated_artifact,REROUTE_OR_REPAIR,65,41-80_physics_redefinition,enumeration_action;bridge_action;ledger_action;fold_action;boundary_action,41;51;61;71;47;57;67;77;46;56;66;76;43;53;63;73;44;54;64;74;01;11;21;31;03;13;23;33;04;14;24;34;05;15;25;35;06;16;26;36;07;17;27;37;08;18;28;38;09;19;29;39;12;22;32;42;45;20;30;40;50;52;55;48;58;49;59;60;62;65;68;69;70,FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-28;FLCR-36;FLCR-38;FLCR-31;FLCR-32;FLCR-33;FLCR-34;FLCR-35;FLCR-37;FLCR-30;FLCR-01;FLCR-03;FLCR-04;FLCR-05;FLCR-06;FLCR-07;FLCR-08;FLCR-09;FLCR-11;FLCR-12;FLCR-14;FLCR-15;FLCR-17;FLCR-24;FLCR-25;FLCR-29;FLCR-39;FLCR-40,CQE-paper-14-boundary_repair_curvature_receipt.json,D:\CQE_CMPLX\CQECMPLX-Formal-Suite\lib\lattice_forge\receipts\CQE-paper-14-boundary_repair_curvature_receipt.json,,,,
LOCAL-GAP-0103,local_unintegrated_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,enumeration_action;fold_action;terminal_action;bridge_action;ledger_action,01;11;21;31;03;13;23;33;08;18;28;38;07;17;27;37;06;16;26;36,FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-28;FLCR-36;FLCR-38;FLCR-30;FLCR-24;FLCR-25;FLCR-39;FLCR-40,MONSTER_D4_LIFT_CLAIM.md,D:\CQE_CMPLX\kernel\staging\papers\suite83_cmplx_kernel_production\CQE_CMPLX-workspace\CMPLX-PartsFactory-main\packages\lattice-forge\docs\claims\MONSTER_D4_LIFT_CLAIM.md,,,,
LOCAL-GAP-0104,local_unintegrated_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;enumeration_action;closure_lift;fold_action;bridge_action,06;16;26;36;01;11;21;31;00;10;20;30;03;13;23;33;07;17;27;37,FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-28;FLCR-36;FLCR-38;FLCR-30,whitepaper_manifest.yaml,D:\CQE_CMPLX\CMPLX-Kernel\CMPLX-Kernel_Production_20260607T223706\source\CQE_CMPLX-workspace\CMPLX-PartsFactory-main\packages\lattice-forge\docs\prize\whitepaper_manifest.yaml,,,,
LOCAL-GAP-0105,local_unintegrated_artifact,REROUTE_OR_REPAIR,65,1-40_method_definition,enumeration_action;ledger_action;fold_action;window_action;bridge_action,01;11;21;31;06;16;26;36;03;13;23;33;09;19;29;39;07;17;27;37;08;18;28;38;41;12;22;32;42;43;47;20;30;40;50;51;52;53;24;34;44;54;25;35;45;55;48;58;49;59;46;56;66;68;69;60;70,FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-28;FLCR-36;FLCR-38;FLCR-01;FLCR-06;FLCR-07;FLCR-08;FLCR-09;FLCR-11;FLCR-12;FLCR-17;FLCR-24;FLCR-25;FLCR-29;FLCR-39;FLCR-40,CQE-paper-08-o2pp_registry_populated_receipt.json,D:\CQE_CMPLX\CQECMPLX-Formal-Suite\lib\lattice_forge\receipts\CQE-paper-08-o2pp_registry_populated_receipt.json,,,,
LOCAL-GAP-0106,local_unintegrated_artifact,REROUTE_OR_REPAIR,36,1-40_method_definition,enumeration_action;fold_action;terminal_action;bridge_action;ledger_action,01;11;21;31;03;13;23;33;08;18;28;38;07;17;27;37;06;16;26;36;09;19;29;39;12;22;32;42;43;47;20;30;40;50;41;51;52;53;24;34;44;54;25;35;45;55;48;58;49;59;60;46;56;66;68;69;70,FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-28;FLCR-36;FLCR-38;FLCR-30;FLCR-24;FLCR-25;FLCR-39;FLCR-40;FLCR-01;FLCR-06;FLCR-08;FLCR-09;FLCR-12;FLCR-17;FLCR-29,fast_rule30.py,D:\CQE_CMPLX\kernel\staging\papers\suite83_cmplx_kernel_production\CQE_CMPLX-workspace\CMPLX-PartsFactory-main\packages\lattice-forge\src\lattice_forge\decomposition\fast_rule30.py,,,,
LOCAL-GAP-0107,local_unintegrated_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,enumeration_action;fold_action;bridge_action;ledger_action;terminal_action,01;11;21;31;03;13;23;33;07;17;27;37;06;16;26;36;08;18;28;38,FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-28;FLCR-36;FLCR-38;FLCR-30,080-lcr-rule30-rule30-agent-final-paper.md,D:\CQE_CMPLX\CMPLX-Kernel\CMPLX-Kernel_Production_20260607T223706\source\CQE_CMPLX-workspace\CMPLX-PartsFactory-main\packages\lattice-forge\docs\cqe\extracted_formalizations\texts\080-lcr-rule30-rule30-agent-final-paper.md,,,,
LOCAL-GAP-0108,local_unintegrated_artifact,DISCOVERY_MORE_CONTEXT_REQUIRED,34,1-40_method_definition,enumeration_action;fold_action;terminal_action,01;11;21;31;03;13;23;33;08;18;28;38,FLCR-02;FLCR-08;FLCR-10;FLCR-20;FLCR-28;FLCR-29;FLCR-30;FLCR-38;FLCR-40;FLCR-13;FLCR-21;FLCR-22;FLCR-23;FLCR-36,automate_via_tarpit.py,D:\CQE_CMPLX\CQE-CMPLX-1T-Production\vendor\GaussHaus\src\lattice_forge\orders_crystal\automate_via_tarpit.py,,,,
LOCAL-GAP-0109,local_unintegrated_artifact,DISCOVERY_MORE_CONTEXT_REQUIRED,34,1-40_method_definition,enumeration_action;fold_action;terminal_action,01;11;21;31;03;13;23;33;08;18;28;38,FLCR-02;FLCR-08;FLCR-10;FLCR-20;FLCR-28;FLCR-29;FLCR-30;FLCR-38;FLCR-40;FLCR-13;FLCR-21;FLCR-22;FLCR-23;FLCR-36,automate_via_tarpit.py,D:\CQE_CMPLX\GaussHaus\src\lattice_forge\orders_crystal\automate_via_tarpit.py,,,,
LOCAL-GAP-0110,local_unintegrated_artifact,REROUTE_OR_REPAIR,44,1-40_method_definition,enumeration_action;ledger_action;fold_action;window_action;bridge_action,01;11;21;31;06;16;26;36;03;13;23;33;09;19;29;39;07;17;27;37;02;12;22;32;04;14;24;34;05;15;25;35;08;18;28;38;41;42;43;47;48;20;30;40;50;51;52;53;44;54;45;55;58;49;59;46;56;66;68;69;60;70,FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-28;FLCR-36;FLCR-38;FLCR-01;FLCR-02;FLCR-03;FLCR-04;FLCR-05;FLCR-06;FLCR-07;FLCR-08;FLCR-09;FLCR-11;FLCR-12;FLCR-17;FLCR-18;FLCR-24;FLCR-25;FLCR-29;FLCR-39;FLCR-40,CQE-paper-28-nd_game_lattices_receipt.json,D:\CQE_CMPLX\CQECMPLX-Formal-Suite\lib\lattice_forge\receipts\CQE-paper-28-nd_game_lattices_receipt.json,,,,
LOCAL-GAP-0111,local_unintegrated_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,enumeration_action;fold_action;terminal_action;bridge_action;ledger_action,01;11;21;31;03;13;23;33;08;18;28;38;07;17;27;37;06;16;26;36,FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-28;FLCR-36;FLCR-38;FLCR-30;FLCR-24;FLCR-25;FLCR-39;FLCR-40,081-lattice-forge-prior-initial-overclaim-paper-for-record.md,D:\CQE_CMPLX\kernel\staging\papers\suite83_cmplx_kernel_production\CQE_CMPLX-workspace\CMPLX-PartsFactory-main\packages\lattice-forge\docs\cqe\extracted_formalizations\texts\081-lattice-forge-prior-initial-overclaim-paper-for-record.md,,,,
LOCAL-GAP-0112,local_unintegrated_artifact,REROUTE_OR_REPAIR,44,1-40_method_definition,enumeration_action;fold_action;terminal_action;ledger_action;window_action,01;11;21;31;03;13;23;33;08;18;28;38;06;16;26;36;09;19;29;39;04;14;24;34;05;15;25;35;07;17;27;37;10;20;30;40;41;47;51;46;56;57;49;59,FLCR-02;FLCR-08;FLCR-10;FLCR-20;FLCR-28;FLCR-29;FLCR-30;FLCR-38;FLCR-40;FLCR-13;FLCR-21;FLCR-22;FLCR-23;FLCR-36;FLCR-31;FLCR-32;FLCR-33;FLCR-34;FLCR-35;FLCR-37;FLCR-24;FLCR-25;FLCR-39;FLCR-03;FLCR-04;FLCR-05;FLCR-07;FLCR-11;FLCR-17;FLCR-26;FLCR-27,CL_production-proof-receipts-and-ribbon-schema.md,D:\CQE_CMPLX\kernel\staging\papers\suite81_claude_codex_memory\Claude work\CL-Paper-Evidence-DB\CL_production-proof-receipts-and-ribbon-schema.md,,,,
LOCAL-GAP-0113,local_unintegrated_artifact,REROUTE_OR_REPAIR,36,1-40_method_definition,enumeration_action;fold_action;terminal_action;bridge_action;ledger_action,01;11;21;31;03;13;23;33;08;18;28;38;07;17;27;37;06;16;26;36;09;19;29;39;43;47;20;30;40;50;41;51;22;32;42;52;53;24;34;44;54;25;35;45;55;48;58;49;59;60;46;56;66;68;69;70,FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-28;FLCR-36;FLCR-38;FLCR-30;FLCR-24;FLCR-25;FLCR-39;FLCR-40;FLCR-08;FLCR-09;FLCR-17;FLCR-29,o1_registry.py,D:\CQE_CMPLX\kernel\staging\papers\suite83_cmplx_kernel_production\CQE_CMPLX-workspace\CMPLX-PartsFactory-main\packages\lattice-forge\src\lattice_forge\algebra\o1_registry.py,,,,
LOCAL-GAP-0114,local_unintegrated_artifact,REROUTE_OR_REPAIR,34,1-40_method_definition,enumeration_action;fold_action;terminal_action,01;11;21;31;03;13;23;33;08;18;28;38;09;19;29;39;43;17;27;37;47;20;30;40;50;41;51;22;32;42;52;53;24;34;44;54;25;35;45;55;48;58;49;59;60;36;46;56;66;68;69;70,FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-28;FLCR-36;FLCR-38;FLCR-08;FLCR-09;FLCR-17;FLCR-24;FLCR-25;FLCR-29;FLCR-30;FLCR-39;FLCR-40,tarpit.py,D:\repo_harvest\GaussHaus\src\lattice_forge\tools\tarpit.py,,,,
LOCAL-GAP-0115,local_unintegrated_artifact,REROUTE_OR_REPAIR,65,41-80_physics_redefinition,enumeration_action;bridge_action;ledger_action;fold_action;carrier_action,41;51;61;71;47;57;67;77;46;56;66;76;43;53;63;73;45;55;65;75;07;17;27;37;08;18;28;38;11;21;31;12;22;32;42;13;23;33;20;30;40;50;52;24;34;44;54;25;35;48;58;29;39;49;59;60;36;68;69;70,FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-28;FLCR-36;FLCR-38;FLCR-30;FLCR-07;FLCR-08;FLCR-11;FLCR-12;FLCR-17;FLCR-24;FLCR-25;FLCR-29;FLCR-39;FLCR-40,CQE-paper-27-waveform_collapse_mechanism_receipt.json,D:\CQE_CMPLX\CQECMPLX-Formal-Suite\lib\lattice_forge\receipts\CQE-paper-27-waveform_collapse_mechanism_receipt.json,,,,
LOCAL-GAP-0116,local_unintegrated_artifact,REROUTE_OR_REPAIR,65,1-40_method_definition,enumeration_action;fold_action;terminal_action;ledger_action;window_action,01;11;21;31;03;13;23;33;08;18;28;38;06;16;26;36;09;19;29;39;07;17;27;37;41;12;22;32;42;43;47;20;30;40;50;51;52;53;24;34;44;54;25;35;45;55;48;58;49;59;46;56;66;68;69;60;70,FLCR-07;FLCR-11;FLCR-12;FLCR-28;FLCR-39;FLCR-40;FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-36;FLCR-38;FLCR-24;FLCR-25;FLCR-08;FLCR-17;FLCR-29,verify_enumerated_leech_type2_orbit.json,D:\CQE_CMPLX\CQECMPLX-Formal-Suite\lib\src\lattice_forge\receipts\verify_enumerated_leech_type2_orbit.json,,,,
LOCAL-GAP-0117,local_unintegrated_artifact,REROUTE_OR_REPAIR,65,1-40_method_definition,ledger_action;closure_lift;enumeration_action;fold_action;window_action,06;16;26;36;00;10;20;30;01;11;21;31;03;13;23;33;09;19;29;39;02;12;22;32;08;18;28;38;40;42;43;17;27;37;47;50;41;51;52;53;24;34;44;54;25;35;45;55;48;58;49;59;60;46;56;66;68;69;70,FLCR-02;FLCR-08;FLCR-10;FLCR-20;FLCR-28;FLCR-29;FLCR-30;FLCR-38;FLCR-40;FLCR-01;FLCR-06;FLCR-09;FLCR-12;FLCR-13;FLCR-17;FLCR-21;FLCR-22;FLCR-23;FLCR-24;FLCR-25;FLCR-36;FLCR-39,manifest.json,D:\DockerContainers\Manny Docker Starter\mannyai\papers\nodes\CQE-paper-formal-CLAIM\manifest.json,,,,
LOCAL-GAP-0118,local_unintegrated_artifact,REROUTE_OR_REPAIR,65,1-40_method_definition,enumeration_action;fold_action;terminal_action;ledger_action;window_action,01;11;21;31;03;13;23;33;08;18;28;38;06;16;26;36;09;19;29;39;07;17;27;37;41;12;22;32;42;43;47;20;30;40;50;51;52;53;24;34;44;54;25;35;45;55;48;58;49;59;46;56;66;68;69;60;70,FLCR-07;FLCR-11;FLCR-12;FLCR-28;FLCR-39;FLCR-40;FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-36;FLCR-38;FLCR-24;FLCR-25;FLCR-08;FLCR-17;FLCR-29,verify_enumerated_leech_minimal_landings.json,D:\CQE_CMPLX\CQECMPLX-Formal-Suite\lib\src\lattice_forge\receipts\verify_enumerated_leech_minimal_landings.json,,,,
LOCAL-GAP-0119,local_unintegrated_artifact,REROUTE_OR_REPAIR,65,1-40_method_definition,enumeration_action;fold_action;terminal_action;ledger_action;window_action,01;11;21;31;03;13;23;33;08;18;28;38;06;16;26;36;09;19;29;39;07;17;27;37;41;12;22;32;42;43;47;20;30;40;50;51;52;53;24;34;44;54;25;35;45;55;48;58;49;59;46;56;66;68;69;60;70,FLCR-07;FLCR-11;FLCR-12;FLCR-28;FLCR-39;FLCR-40;FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-36;FLCR-38;FLCR-24;FLCR-25;FLCR-08;FLCR-17;FLCR-29,verify_enumerated_leech_classical_minimal_shell.json,D:\CQE_CMPLX\CQECMPLX-Formal-Suite\lib\src\lattice_forge\receipts\verify_enumerated_leech_classical_minimal_shell.json,,,,
LOCAL-GAP-0120,local_unintegrated_artifact,REROUTE_OR_REPAIR,65,1-40_method_definition,enumeration_action;fold_action;terminal_action;ledger_action;window_action,01;11;21;31;03;13;23;33;08;18;28;38;06;16;26;36;09;19;29;39;07;17;27;37;41;12;22;32;42;43;47;20;30;40;50;51;52;53;24;34;44;54;25;35;45;55;48;58;49;59;46;56;66;68;69;60;70,FLCR-07;FLCR-11;FLCR-12;FLCR-28;FLCR-39;FLCR-40;FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-36;FLCR-38;FLCR-24;FLCR-25;FLCR-08;FLCR-17;FLCR-29,verify_enumerated_leech_type3_orbit.json,D:\CQE_CMPLX\CQECMPLX-Formal-Suite\lib\src\lattice_forge\receipts\verify_enumerated_leech_type3_orbit.json,,,,
ARCHIVE-0001,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;enumeration_action;fold_action;terminal_action;bridge_action,06;16;26;36;01;11;21;31;03;13;23;33;08;18;28;38;07;17;27;37,08;18;28;38;06;16;26;36;01;11;21;31;07;17;27;37;02;12;22;32;03;13;23;33,kernel.zip,D:\CQE_CMPLX\kernel.zip,,,,
ARCHIVE-0002,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,enumeration_action;bridge_action;ledger_action;fold_action;boundary_action,01;11;21;31;07;17;27;37;06;16;26;36;03;13;23;33;04;14;24;34,08;18;28;38;01;11;21;31;06;16;26;36;07;17;27;37,CMPLX-Kernel_Production_20260607T223706.tar.gz,D:\CQE_CMPLX\CMPLX-Kernel\CMPLX-Kernel_Production_20260607T223706.tar.gz,,,,
ARCHIVE-0003,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,enumeration_action;fold_action;terminal_action;residual_action;ledger_action,01;11;21;31;03;13;23;33;08;18;28;38;02;12;22;32;06;16;26;36,08;18;28;38;01;11;21;31;02;12;22;32;03;13;23;33,CQE-PitchPackage (1).zip,D:\CQE_CMPLX\CMPLX-Kernel\CMPLX-Kernel_Production_20260607T223706\source\CQE_CMPLX-workspace\CQE-PitchPackage (1).zip,,,,
ARCHIVE-0004,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;enumeration_action;fold_action;terminal_action;bridge_action,06;16;26;36;01;11;21;31;03;13;23;33;08;18;28;38;07;17;27;37,08;18;28;38;01;11;21;31;06;16;26;36;07;17;27;37;02;12;22;32;03;13;23;33,CQE-PitchPackage (1).zip,D:\CQE_CMPLX\kernel\staging\papers\suite83_cmplx_kernel_production\CQE_CMPLX-workspace\CQE-PitchPackage (1).zip,,,,
ARCHIVE-0005,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;enumeration_action;fold_action;terminal_action;bridge_action,06;16;26;36;01;11;21;31;03;13;23;33;08;18;28;38;07;17;27;37,08;18;28;38;06;16;26;36;01;11;21;31;07;17;27;37;02;12;22;32;03;13;23;33,CMPLX-1T-master.zip,D:\CQE_CMPLX\kernel\staging\papers\suite81_claude_codex_memory\Repo zips\CMPLX-1T-master.zip,,,,
ARCHIVE-0006,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;fold_action;bridge_action;closure_lift;enumeration_action,06;16;26;36;03;13;23;33;07;17;27;37;00;10;20;30;01;11;21;31,08;18;28;38;06;16;26;36;01;11;21;31;07;17;27;37;02;12;22;32;03;13;23;33,CMPLX-1T-master.zip,D:\CQE_CMPLX\_memory\claude-codex\Repo zips\CMPLX-1T-master.zip,,,,
ARCHIVE-0007,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;enumeration_action;fold_action;terminal_action;bridge_action,06;16;26;36;01;11;21;31;03;13;23;33;08;18;28;38;07;17;27;37,48;58;68;78;46;56;66;76;41;51;61;71;47;57;67;77;42;52;62;72;43;53;63;73,CMPLX-main.zip,D:\CQE_CMPLX\kernel\staging\papers\suite81_claude_codex_memory\Repo zips\CMPLX-main.zip,,,,
ARCHIVE-0008,archive_source_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,ledger_action;bridge_action;residual_action;fold_action;terminal_action,06;16;26;36;07;17;27;37;02;12;22;32;03;13;23;33;08;18;28;38,48;58;68;78;46;56;66;76;47;57;67;77;42;52;62;72;43;53;63;73,CMPLX-main.zip,D:\CQE_CMPLX\_memory\claude-codex\Repo zips\CMPLX-main.zip,,,,
